"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-safari_184_ios_184","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_154_osx_1231","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_184_osx_154","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","No connection","",""
"clientsimulation-java_80442","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_1703","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_336","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-openssl_102e","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_315","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_350","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009r from 2025-05-16)","",""
"rating_doc","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","100","",""
"protocol_support_score_weighted","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","30","",""
"key_exchange_score","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","90","",""
"key_exchange_score_weighted","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","27","",""
"cipher_strength_score","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","60","",""
"cipher_strength_score_weighted","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","24","",""
"final_score","coop-numerique.anct.gouv.fr/51.158.118.98","443","INFO","81","",""
"overall_grade","coop-numerique.anct.gouv.fr/51.158.118.98","443","OK","A+","",""
